4.263863786761880270e+00,5.507010807620409309e+01,7.918695235766367801e+00,2.601858036828248188e+01,-5.885569113611905578e+01,5.007750770913723670e+00,1.374964836289817605e+01,-2.361199557871377408e+01,-5.026558648019776143e+00,1.724865480557337127e+00,-4.114753573198411729e+00,-3.994178252188233191e+00,-4.252974396137555679e+00,2.601797220917518860e+00,-2.997109835599014005e+00,1.000000000000000000e+00
-3.841867094746854505e+00,5.191580398425845289e+01,-1.135932222109060952e+01,1.496452181943771542e+01,-5.571353505673361894e+01,-7.566812789085377133e+00,1.251076920088748601e+01,-2.718586587981016578e+01,-4.150482580979388381e+00,2.052617985298361702e+00,-6.056933493505147759e+00,-5.155897972330458323e+00,7.759400090830737007e-01,1.154854034987238443e+01,4.903332478708117392e+00,1.000000000000000000e+00
-1.242124882664098173e+01,4.692455121061096435e+01,-2.136147373796865878e+01,2.018687793075885750e+01,-5.576641629642004006e+01,-1.868508877692140402e+01,3.416898634268135737e+01,-4.372394281234329050e+00,-1.229444646417275466e+00,-3.039756004009322443e-01,-2.719456921960841100e+00,6.773396671127147606e+00,-9.417658696177406696e+00,7.948586168076103853e+00,-9.915821477055640765e-01,1.000000000000000000e+00
3.722856784380081940e+00,-4.195444975611987104e+01,-1.078780480586421930e+01,3.315500186703724261e-01,2.375413438749501793e+01,-1.130203803345618851e+01,3.574443972237762335e+00,1.922721223679653946e+01,-2.303780979404203233e+00,2.247624380575043102e+00,-9.522832880189543436e-01,-6.823001980005638067e+00,-2.133581931430917678e+01,-2.568447602117071682e+01,-2.411962436622350836e+01,1.000000000000000000e+00
1.502034535261095094e+00,-5.294591362259374989e+01,5.334644524881110073e+00,-2.045070013409799881e+00,2.169257529839279641e+01,2.794027354427012000e+01,1.139706505875305531e+01,2.984547123540794544e+00,-5.204516190143656518e-01,4.793090861413252801e-01,-3.146749922971652680e+00,1.731505360500718282e+01,-1.667084994742220516e+01,-1.817426694951943134e+01,-1.697873501185533485e+01,1.000000000000000000e+00
-1.326570941200717613e-01,-4.329005102701965768e+01,-6.214501729849353673e+00,9.226264585363432857e+00,1.403056008731648241e+01,2.027075217342285285e+01,2.513849664049971011e+00,1.130772517060242066e+01,3.047824623415432477e+00,1.222982633161035837e+00,-7.714793939404139600e+00,2.860359612315543476e+00,-1.622957367890643354e+01,-6.221752634318240105e+00,-1.275169501462690924e+01,1.000000000000000000e+00
7.240624847391956997e+00,-5.243713845324651857e+01,2.700893101410211017e+01,1.753385937227556113e+01,2.304006201647735352e+01,4.552073713766061047e+01,2.224747185779515490e+01,9.727467649859324439e+00,-2.718775382852912870e+00,2.995706609896972017e-01,-3.854305197066441036e+00,7.558132675341246554e+00,-1.853965298413924856e+01,-8.172682451931144954e+00,-1.136629827225193523e+01,1.000000000000000000e+00
-1.161059350629581211e+00,-4.205926450575961439e+01,4.849222281998012818e+01,-1.053860581972867294e+01,1.587041360425163639e+01,6.624876576664738081e+01,-2.546897938576612397e+00,1.157429429754756889e+01,3.835329954041719613e+00,2.904733018369872743e-01,6.901944537399615776e-01,-9.068217087126178910e+00,-5.597253264806243855e+00,-1.084390040234384500e+01,-1.469476272928615401e+01,1.000000000000000000e+00
-2.094438670409248360e+00,-4.151005223601080019e+01,-1.059761995556465664e+01,9.884626609919475726e+00,1.399722614355905392e+01,1.502734776872762446e+01,5.159727620648700608e+00,6.546864680111283974e+00,2.344748430500398939e+00,9.014426039262505297e-01,1.540080385261188312e+01,7.589886029239764298e+00,-2.663361233792777938e+01,-1.575929065050842048e+01,-1.764692076395510156e+01,1.000000000000000000e+00
5.748855351828519034e+00,-4.401266158422279062e+01,3.136993141253633866e+01,-1.498586741751527462e+01,3.147561816015812042e+01,5.818051949518869037e+01,2.025544442847867188e+01,2.265670993179914827e+00,1.630991856021175801e+00,-1.045773842728956682e+00,-2.137206892084863252e+00,1.009240586776303461e+00,-1.478025595615231502e+01,-1.360602119613814232e+01,-1.470588803981504888e+01,1.000000000000000000e+00
8.565259040964317450e+00,-4.206124316780697825e+01,3.236016492997061533e+01,1.917070529035378446e+00,3.158615397626424937e+01,4.213217882953426852e+01,1.627447454194748033e+01,-6.965145097581384448e+00,5.472138112796976372e+00,1.239189904277135795e-01,7.217702647045879161e+00,3.533947098814735455e+00,-1.503826872630713218e+01,-1.110761980416042682e+01,-1.305281224846182653e+01,1.000000000000000000e+00
1.956838725080411123e+00,-4.171489695997046709e+01,2.353183947398343534e+01,4.577005820778746070e+00,3.380977847267988068e+01,4.342593122617687484e+00,9.941331308941292022e+00,1.336672630656061322e+01,4.008610285364697212e+00,3.002687673704148019e-01,8.177182064915310633e+00,1.244377378038163329e+01,-1.964333626089818097e+01,-1.096894742631484831e+01,-1.468273704056715623e+01,1.000000000000000000e+00
1.131764330847386901e+01,-4.200887371392592229e+01,2.593115390599745851e+01,-2.749012189891796076e+00,2.163618666907838772e+01,5.104390469421037579e+01,1.837427824121987285e+01,-8.940552769045124748e+00,2.865400380971800942e+00,3.345751659322832028e-01,2.719964510907486588e+00,3.278399452084610033e+00,-2.157473473035647871e+01,-6.465597510772020939e+00,-8.131952097609204344e+00,1.000000000000000000e+00
-6.650416608397107687e+00,5.957666822985419230e+01,-1.950616966466765234e+01,5.225477173880999082e+00,-5.668283171222635985e+01,-3.404498080648460245e+01,1.911455905512275777e+01,-1.035528785430363996e+01,6.048922703031972326e+00,-2.503662274715950375e-01,-2.153712764821083425e+00,5.880197964885944373e+00,8.953521176955770988e-01,4.029472281977873216e+00,-1.740638773818206531e+00,1.000000000000000000e+00
-2.221265007176658479e-01,-4.204253356602092850e+01,1.147337412744061602e+01,5.919680729183785850e+00,2.120856713685098782e+01,2.843323544644947631e+01,6.197450416145137808e+00,1.658344379910159372e+00,-4.289031507910539887e+00,9.786864950463584067e-01,-9.209037103973081173e+00,-7.192657434373067815e+00,-1.758315883300681293e+01,-2.410686897609274126e+01,-1.696604910515759457e+01,1.000000000000000000e+00
-7.990923385109490740e-01,-3.638352739816668446e+01,3.596870722453054015e+01,5.927558483710512860e+00,1.786099610344936295e+01,7.085675591249767535e+01,9.834299892436506596e+00,1.004454526823837490e+01,-5.906546529276360258e-02,4.022953946245372836e-01,-1.619366773912731761e+00,-2.284241547093367330e+01,-7.808641557474211403e+00,-9.832243768611181878e+00,-1.166909824124754103e+01,1.000000000000000000e+00
6.387774556922833469e+00,-4.830765627865846312e+01,3.314761273682064058e+01,1.366830985432676115e+01,3.420973212783002992e+01,5.279952709715691128e+01,1.510073989842627284e+01,4.821736346086702873e+00,4.972468260713899801e-01,-2.156876783862387015e+00,-5.942599194357174319e-01,-4.580098193783863181e+00,-2.079684076662339365e+01,-1.240921497658775152e+01,-1.508740130295461235e+01,1.000000000000000000e+00
4.583048854900249047e+00,-4.135114318876659922e+01,8.292713755627735495e+00,6.241283181642721445e+00,3.704298224064177703e+01,4.993054394738036450e+01,1.895497075385206287e+01,-5.304532121204593054e+00,-1.042187160637684240e+00,-1.936596745674529219e+00,5.275595104977949035e+00,-5.656324132959764661e+00,-3.122810639780863440e+01,-1.729133874721551001e+00,-4.538142470700050168e+00,1.000000000000000000e+00
-3.222335190866915333e+00,-3.258268774623739716e+01,4.174845741776554320e+00,9.305263574284477812e+00,4.030802670426826495e+01,2.048357245903407176e+01,7.623331834240100413e+00,7.100608007760027540e+00,2.835400233678647131e-01,1.148966391645850571e+00,7.875479654466325918e+00,-6.550257513246179997e+00,-2.906492982759439769e+01,-1.329091049205678310e+01,-1.042734742555275140e+01,1.000000000000000000e+00
-7.027850364520261905e+00,-4.763109538777175089e+01,7.429843817221479796e+00,-5.262885111830201135e-01,1.820016079450661550e+01,2.898201132493865018e+01,1.609131568029487536e+00,-2.998448117260312795e+00,5.727332458901901457e-01,9.637389845305198710e-01,5.248188911912114563e+00,2.506088276440382678e+00,-1.000277232997137844e+01,-1.506360904111872934e+01,-1.476754054338242383e+01,1.000000000000000000e+00
-3.984295640874396138e+00,-3.724551565318075319e+01,-8.125318784330463728e+00,-7.245152785797832173e+00,3.246784763875214708e+01,1.418622558009498213e+01,3.369566661636746829e+01,-1.177943623942505802e+01,5.961095077678431053e-01,-5.420097530048922252e+00,-1.234751179173938773e+01,-1.223839989264265604e+01,-3.299561439301235310e+01,-2.962911038542771269e+00,-1.042678812514728826e+01,1.000000000000000000e+00
-2.651477998720819684e+00,-3.862054578979380182e+01,-9.846691578903689290e+00,1.062106168650902838e+01,2.593723280563005318e+01,-2.019954474128910604e+01,6.565772510414261021e+00,2.218556541883284439e+01,1.406996400649979329e+00,2.539588124782607981e+00,1.218298215681809182e+00,6.682415935163364296e+00,-1.771353775373959039e+01,-1.653201143613516777e+01,-2.070666619966226563e+01,1.000000000000000000e+00
1.552377576387088176e+00,-3.719762160825785458e+01,-6.676199660507678324e+00,1.328800072373282459e+00,3.484640930413563353e+01,-3.799900857764088702e+00,1.950621160115531660e+00,1.216916638730020495e+01,2.503208590229624608e+00,-5.419882926760730690e+00,4.082075583476857616e+00,-2.143498274211534049e+00,-1.387944968810424307e+01,-1.533366110694814921e+01,-1.428696991668639704e+01,1.000000000000000000e+00
