-4.798741505240488436e+01,5.800692007858337718e+00,-5.590914192237918456e+01,-2.820495108172392662e+01,4.816929181506294100e+01,2.817228830449779764e+01,-4.863449213108656011e+01,-4.489924816444056432e+01,4.800542512088234126e+00,9.690124289755047693e-01,1.782043784411941800e+01,1.665574789441703674e+00,6.693004960176427431e+00,3.650256289084362749e+01,-1.119574296664769975e+01,1.000000000000000000e+00
-2.847856450043072130e+01,8.081670544888545749e+00,-5.984659748588541106e+01,-1.848754699193506212e+01,6.728491755173300248e+01,3.612145392703384061e+01,-3.424823534812552595e+01,-5.632396129241252680e+01,3.695576044342821831e+00,1.221332354578039903e+00,6.591506193775386713e+00,-1.147629664114466408e+01,4.467660411919456287e+00,4.455238258069039858e+01,-5.558396856631941496e+00,1.000000000000000000e+00
-4.562924616652267673e+01,1.066570499406741668e+01,-6.379674915202873109e+01,-1.691012767583799814e+01,5.229298339166781773e+01,2.362959026741346236e+01,-4.578647459525698338e+01,-3.018157132717348645e+01,5.575408470606905809e+00,1.084701074788752884e+00,1.037164938082634880e+00,-2.426851638464554028e+01,1.720549482048462053e+01,4.043985004444384401e+01,6.704660498505188748e+00,1.000000000000000000e+00
-5.215500893252037429e+01,1.911382701450809796e+00,-7.299828566271558827e+01,-3.010465477302788528e+01,4.158311102690090877e+01,4.039064948534079491e+01,-5.498999091935114336e+01,-2.013803448252962625e+01,1.998042290210331862e+00,7.643098022867175212e-01,2.175352628151998857e+01,2.877323658900395320e-01,1.071121365907764833e+01,4.063149771175191916e+01,4.325469020429213884e+00,1.000000000000000000e+00
-4.028082203347053536e+01,1.322731452248577177e+01,-6.759892200337768031e+01,-1.304371125637777062e+01,5.269286339481065085e+01,8.915131171098691354e+00,-4.829038584972851567e+01,-3.710206970528993509e+01,5.868953384526582440e+00,1.211394959627226875e+00,3.622354051419198306e+00,-1.464744744653892283e+01,4.604171262671500564e+00,3.753482498309092108e+01,-1.849802835735522422e+01,1.000000000000000000e+00
-3.597537822644427052e+01,4.959082014017570095e-01,-8.776152255158756077e+01,-1.649783984048240271e+01,3.852223834082462872e+01,4.801440581699045396e+01,-5.603926102956057775e+01,-2.791465252106033645e+01,6.083915528075745094e-01,6.530231174873147859e-01,-6.302479547480325017e+00,-1.916883893005110551e+01,1.369298916286217960e+01,5.050290820496621080e+01,1.041264634524174149e+01,1.000000000000000000e+00
-4.116640437647203044e+01,4.611958236729297056e+00,-6.008286711649875400e+01,-2.540444633539220831e+01,5.178236559408256312e+01,5.203721584068684081e+01,-5.307575070679919094e+01,-6.254254317831282606e+01,-6.842724448002448501e-01,4.423115497535118346e-01,7.113427218077253755e+00,1.091587195980510232e-02,2.220674602029487232e+01,3.827536682829036607e+01,-8.679397780653623329e+00,1.000000000000000000e+00
-4.666239857351401810e+01,1.226719604048758683e+00,-4.613432851158922432e+01,-2.757980797268227491e+01,5.629932502915306003e+01,2.625240668104681063e+01,-5.006271343253363426e+01,-4.826352557314525171e+01,1.782887524154818770e+00,7.668376956770188713e-01,1.173752022480291934e+01,-3.709995575949718294e+00,8.496752695491183616e+00,3.260317408178491405e+01,-1.448368513085261178e+01,1.000000000000000000e+00
-3.678178911406653384e+01,6.405183116348673877e+00,-8.285422430628939594e+01,-1.724677261094702629e+01,3.712452717051479567e+01,2.116695499716563234e+01,-3.554551614402667781e+01,-2.415646762652036017e+01,5.953670633182336580e+00,1.336510461895538571e+00,2.528059292332739005e+01,-5.220473977233526242e+00,2.292127082125336912e+01,3.977158302952423696e+01,5.500821287903378654e+00,1.000000000000000000e+00
-4.319036773580073429e+01,4.359319468039847045e+00,-6.158429732494571596e+01,-3.066783758953422279e+01,4.143524830744682674e+01,3.758486647009380022e+01,-4.194362103607506498e+01,-5.096471629430572392e+01,5.031248680636325465e-01,4.461132577631532481e-01,2.405868817863940023e+01,-6.853467635929198387e+00,3.175560370127454846e+01,2.553778373732439633e+01,-7.796608146137182338e+00,1.000000000000000000e+00
-4.313276055467870407e+01,4.408036645133069698e+00,-7.142398971738273872e+01,-1.501701933501389519e+01,4.494765088173537748e+01,2.023120677741538387e+01,-5.121094225184624094e+01,-3.477877220224446120e+01,4.344888095246903781e+00,1.313267990542673624e+00,2.040611763085557939e+01,-7.547424685385746734e+00,2.103672640982513897e+01,2.942451769816311824e+01,-1.714387427528871966e+00,1.000000000000000000e+00
-5.020285497455726187e+01,6.007032390192153848e+00,-4.645043422339164607e+01,-2.337565358972158691e+01,5.530014444579615684e+01,4.168131564049517834e+01,-3.774666651682252905e+01,-5.577110031584849992e+01,-1.948399422853377416e-01,4.250673060009356741e-01,7.470260852736696933e+00,-1.770482239110144818e+01,1.451759625528130471e+01,3.395492506335439487e+01,5.530900734538480440e-03,1.000000000000000000e+00
-4.462089413894018008e+01,5.253194656523492156e+00,-4.224573829760519317e+01,-4.116687090017939710e+01,4.464945440185091030e+01,1.743548612693086142e+01,-3.360599834607175751e+01,-4.689422464552155390e+01,4.431631118905899669e+00,6.330846308417648061e-01,1.462633848986111929e+01,5.553639539022209526e+00,1.072607514565782694e+01,2.324971370215102695e+01,-1.136916906235885705e+01,1.000000000000000000e+00
